id,ley,resumen,ciudad,fecha_aprobacion,fecha_promulgacion,url,tema,subtemas,latitud,longitud
cb_675,1544,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 31",Cochabamba,31/10/2024,31/10/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1544_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_676,1545,"REASIGNACIÓN DE USO DE SUELO DE ÁREA VERDE A ÁREA DE EQUIPAMIENTO, DISTRITO N° 8, ZONA USPHA USPHA",Cochabamba,07/11/2024,11/11/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1545_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.476838,-66.10297
cb_677,1546,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 49",Cochabamba,12/11/2024,13/11/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1546_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_678,1547,"DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL 4 DE MARZO, D-8, CON UNA SUPERFICIE DE 319.89 M2",Cochabamba,12/11/2024,15/11/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1547_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.467523,-66.095177
cb_679,1548,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 51",Cochabamba,14/11/2024,14/11/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1548_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_680,1549,DECLARATORIA DE DERECHO PROPIETARIO DE LA JUNTA VECINAL PUCARITA CHICA DIVINO NIÑO D-9,Cochabamba,19/11/2024,25/11/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1549_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.452724,-66.206134
cb_681,1550,MODIFICACIÓN E INCORPORACIÓN A LA LEY MUNICIPAL N° 1464/2024 DE 5 DE JUNIO DE 2024,Cochabamba,19/11/2024,20/11/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1550_2024.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_682,1551,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 51",Cochabamba,26/11/2024,02/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1551_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_683,1552,REGULARIZACIÓN EXCEPCIONAL Y VOLUNTARIA A FAVOR DE OCUPANTES DE LOCALES MUNICIPALES,Cochabamba,26/11/2024,04/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1552_2024.pdf,comercio y mercados,Regularización de casetas y zonas de mercado ocupadas,,
cb_684,1553,"REVERSIÓN DEL BIEN INMUEBLE OTORGADO EN COMODATO A FAVOR DEL ARZOBISPADO DE COCHABAMBA, CAPILLA SEÑOR DE LOS MILAGROS",Cochabamba,26/11/2024,05/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1553_2024.pdf,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
cb_685,1554,"REVERSIÓN DEL BIEN INMUEBLE OTORGADO EN COMODATO A FAVOR DEL ARZOBISPADO DE COCHABAMBA, TEMPLO NUESTRA SEÑORA DE LA MERCED",Cochabamba,26/11/2024,02/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1554_2024.pdf,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
cb_686,1555,DECLARATORIA DE PATRIMONIO MUNICIPAL CULTURAL MATERIAL INMUEBLE A EDIFICACIONES FUNERARIAS CATALOGADAS EN SU COMPONENTE ARQUITECTÓNICO Y PATRIMONIO MUNICIPAL CULTURAL MATERIAL E INMATERIAL A COMPONENTES HISTÓRICOS Y CULTURALES DEL CEMENTERIO GENERAL DE COCHABAMBA,Cochabamba,26/11/2024,02/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1555_2024.pdf,cementerios,Preservación de patrimonio,,
cb_687,1556,"DECLARATORIA DE DESASTRE MUNICIPAL EN LA SERRANÍA TICTI SUD, DISTRITOS 6, 8 Y TACKOLOMA, DISTRITO 8",Cochabamba,29/11/2024,02/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1556_2024.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_688,1557,ENAJENACIÓN A TITULO GRATUITO DE BIENES FUNGIBLES A FAVOR DE LA POLICÍA BOLIVIANA,Cochabamba,03/12/2024,05/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1557_2024.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_689,1558,DECLARATORIA DE DERECHO PROPIETARIO OTB SEBASTIÁN PAGADOR D-14,Cochabamba,05/12/2024,11/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1558_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.436433,-66.116177
cb_690,1559,"DECLARATORIA DE DERECHO PROPIETARIO UNIDAD EDUCATIVA ABAROA B, DISTRITO 4",Cochabamba,05/12/2024,11/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1559_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.397755,-66.181614
cb_691,1560,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 53",Cochabamba,10/12/2024,11/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1560_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_692,1561,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 54",Cochabamba,10/12/2024,11/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1561_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_693,1562,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 56",Cochabamba,10/12/2024,11/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1562_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_694,1563,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 57",Cochabamba,10/12/2024,11/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1563_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_695,1564,MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL INFORME CONSOLIDADO N° 58,Cochabamba,17/12/2024,18/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1564_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_696,1565,MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DE GASTO ELEGIBLE INFORME CONSOLIDADO N° 59,Cochabamba,17/12/2024,18/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1565_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_697,1566,DERECHO DE USO TEMPORAL DE UN BIEN MUNICIPAL A FAVOR DE YACIMIENTOS PETROLÍFEROS FISCALES BOLIVIANOS DISTRITO 8 ZONA USPHA USPHA,Cochabamba,17/12/2024,19/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1566_2024.pdf ,otros,Derecho de uso temporal de bien municipal,,
cb_698,1567,DECLARATORIA DE DERECHO PROPIETARIO JUNTA ECINAL FUERZA AÉREA D-5,Cochabamba,17/12/2024,23/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1567_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.420113,-66.173943
cb_699,1568,DECLARATORIA DE DERECHO PROPIETARIO O.T.B. SOLTERITO ALTO D-11,Cochabamba,19/12/2024,31/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1568_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.389522,-66.134923
cb_700,1569,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL 15 DE MARZO SINAÍ D-8,Cochabamba,19/12/2024,31/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1569_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.474009,-66.09911
cb_701,1570,MODIFICACIÓN A LA LEY MUNICIPAL N° 1505/2024 DE SEPTIEMBRE DE 2024,Cochabamba,19/12/2024,26/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1570_2024.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_702,1571,LEY MUNICIPAL DE INCENTIVO ECONÓMICO PARA ACTIVIDADES DE HOSPEDAJE,Cochabamba,24/12/2024,30/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1571_2024.pdf,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
cb_703,1572,DECLARATORIA DE DERECHO PROPIETARIO OTB VILLA VICTORIA DISTRITO N° 9,Cochabamba,24/12/2024,30/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1572_2024.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.478318,-66.168049
cb_704,1573,"APROBACION DEL PRIMER REFORMULADO DEL PRESUPUESTO AGREGADO DE GASTOS, GESTION 2024",Cochabamba,30/12/2024,30/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1573_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_705,1574,PRIMER REFORMULAD DEL POA GESTION 2024,Cochabamba,30/12/2024,30/12/2024,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1574_2024.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_706,1575,APROBACIÓN DE TARIFAS PARA EL SERVICIO DE TRANSPORTE PÚBLICO AUTOMOTOR DE PASAJEROS,Cochabamba,31/12/2024,06/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1575_2025.pdf,transporte,incremento de pasajes,,
cb_707,1576,"DECLARATORIA DE DERECHO PROPIETARIO DE LA JUNTA VECINAL TRANSACCIÓN URKUPIÑA ESTE, D-14",Cochabamba,07/01/2025,13/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1576_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.425395,-66.110358
cb_708,1577,"DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL 4 DE MARZO, D-8",Cochabamba,07/01/2025,13/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1577_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.467612,-66.096342
cb_709,1578,"DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL 18 DE DICIEMBRE, D-8",Cochabamba,07/01/2025,13/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1578_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.45507,-66.100012
cb_710,1579,LEY MUNICIPAL REGISTRO DE PERSONALIDAD JURÍDICA,Cochabamba,10/01/2025,21/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1579_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_711,1580,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL ANEXIÓN SANTIAGO D-9,Cochabamba,14/01/2025,28/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1580_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.469028,-66.21825
cb_712,1581,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL INTEGRAL CHAQUIMAYU D-9,Cochabamba,14/01/2025,28/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1581_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.4192,-66.1394
cb_713,1582,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL INTEGRAL CHAQUIMAYU D-9,Cochabamba,14/01/2025,28/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1582_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.499783,-66.175056
cb_714,1583,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL COPACABANA D-9,Cochabamba,15/01/2025,28/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1583_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.429842,-66.114371
cb_715,1584,AJUSTE DE MEDIO TERMINO DEL PLAN TERRITORIAL DE DESARROLLO INTEGRAL PARA VIVIR BIEN 2021 - 2025,Cochabamba,17/01/2025,21/01/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1584_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_716,1585,MODIFICACIÓN A LA LEY MUNICIPAL N° 1325/2023 DE 30 DE JUNIO DE 2023,Cochabamba,21/01/2025,03/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1585_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_717,1586,"REASIGNACIÓN DE USO DE SUELO DE VÍA A ÁREA DE EQUIPAMIENTO DISTRITO N° 12, ZONA QUERU QUERU",Cochabamba,30/01/2025,05/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1586_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.374278,-66.152454
cb_718,1587,EXCEPCIONAL DE REGULACION DE CASETAS(2) EN EL MERCADO FIDEL ARANIBAR,Cochabamba,30/01/2025,06/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1587_2025.pdf,comercio y mercados,Regularización de casetas y zonas de mercado ocupadas,,
cb_719,1588,AUTORIZACIÓN DE USO DEL PARQUE DE LA FAMILIA E INGRESO GRATUITO,Cochabamba,05/02/2025,05/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1588_2025.pdf,parques y recreación,Normativa de administración de parques,,
cb_720,1589,"REASIGNACION DE USO DE SUELO DE AREA VERDE A AREA DE EQUIPAMIENTO DISTRITO N°8, ZONA USPHA USPHA",Cochabamba,05/02/2025,07/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1589_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.3758,-66.1254
cb_721,1590,CONTRATO DE ENAJENACIÓN A TITULO GRATUITO DE BIENES MUEBLES A FAVOR DE LA POLICÍA BOLIVIANA,Cochabamba,11/02/2025,18/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1590_2025.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_722,1591,"CONTRATO DE ENAJENACIÓN A TITULO GRATUITO A FAVOR DE LA POLICÍA BOLIVIANA DE UNA UNIDAD VEHICULAR, TIPO AMBULANCIA",Cochabamba,11/02/2025,18/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1591_2025.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_723,1592,LEY MUNICIPAL EXCEPCIONAL DE CONDONACIÓN DE MULTAS E INTERESES DE OBLIGACIONES TRIBUTARIAS,Cochabamba,11/02/2025,13/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1592_2025.pdf,impuestos,"Condonación de multas, intereses y deudas tributarias",,
cb_724,1593,REGULARIZACIÓN TÉCNICA DE LOTES Y EDIFICACIONES MI CASA SEGURA II,Cochabamba,13/02/2025,20/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1593_2025.pdf ,suelo y vivienda,Regularización de lotes y edificaciones,,
cb_725,1594,"REASIGNACIÓN DE USO DE SUELO DE ÁREA VERDE A ÁREA RESIDENCIAL DISTRITO N° 8, ZONA USPHA USPHA",Cochabamba,13/02/2025,20/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1594_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.468175,-66.097142
cb_726,1595,MODIFICACIÓN A LA LEY MUNICIPAL N° 1232/2022 PARA LA DENSIFICACIÓN ESCALONADA DE LAS EDIFICACIONES,Cochabamba,20/02/2025,25/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1595_2025.pdf,suelo y vivienda,Normativa para edificaciones,,
cb_727,1596,MODIFICACIÓN Y COMPLEMENTACIÓN A LA LEY MUNICIPAL N° 1464/2024 DE 5 DE JUNIO DE 2024,Cochabamba,20/02/2025,25/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1596_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_728,1597,REVERSIÓN DEL BIEN INMUEBLE OTORGADO A LA FUNDACIÓN MOSOJ PHÚNCHAY,Cochabamba,20/02/2025,25/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1597_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_729,1598,COMPLEMENTACIÓN Y MODIFICATORIA A LA LEY MUNICIPAL N° 1592/2025 DE 13 DE FEBRERO DE 2025,Cochabamba,25/02/2025,25/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1598_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_730,1599,MODIFICACIÓN AL PLAN OPERATIVO ANUAL GESTIÓN 2025,Cochabamba,25/02/2025,25/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1599_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_731,1600,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DE INVERSIÓN, INFORME CONSOLIDADO N° 6",Cochabamba,25/02/2025,25/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1600_2025.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_732,1601,ENAJENACIÓN DE BIENES MUEBLES A TITULO GRATUITO A FAVOR DE LA POLICÍA BOLIVIANA,Cochabamba,25/02/2025,27/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1601_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_733,1602,DECLARATORIA DE DERECHO PROPIETARIO OTB EUCALIPTOS SUD D-7,Cochabamba,25/02/2025,10/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1602_2025.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_734,1603,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL 20 DE OCTUBRE ARRUMANI D-15,Cochabamba,25/02/2025,28/02/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1603_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.48514,-66.110686
cb_735,1604,MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL GASTO ELEGIBLE INFORME CONSOLIDADO N° 5,Cochabamba,07/03/2025,10/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1604_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_736,1605,MODIFICACIÓN AL PLAN OPERATIVO ANUAL GESTIÓN 2025 DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA,Cochabamba,07/03/2025,10/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1605_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_737,1606,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DE INVERSIÓN Y GASTO ELEGIBLE, INFORME CONSOLIDADO N° 7",Cochabamba,11/03/2025,11/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1606_2025.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_738,1607,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL 18 DE DICIEMBRE,Cochabamba,11/03/2025,18/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1607_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.45571,-66.105525
cb_739,1608,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL ANEXIÓN SANTIAGO D-9,Cochabamba,11/03/2025,18/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1608_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.466518,-66.175203
cb_740,1609,DECLARATORIA DE DERECHO PROPIETARIO DISTRITO 10 SUB DISTRITO 11,Cochabamba,11/03/2025,20/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1609_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.408356,-66.159338
cb_741,1610,DECLARATORIA DE DERECHO PROPIETARIO OTB ALTO DE LA ALIANZA D-14,Cochabamba,11/03/2025,20/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1610_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.440207,-66.114292
cb_742,1611,DECLARATORIA DE DERECHO PROPIETARIO VILLA SAN ANDRÉS D-14,Cochabamba,11/03/2025,18/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1611_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.460745,-66.112755
cb_743,1612,LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO OTB ENCAÑADA INTEGRAL,Cochabamba,11/03/2025,18/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1612_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.451763,-66.156154
cb_744,1613,"MODIFICACIÓN DE PRESUPUESTO ADICIONAL ANTICIPOS FINANCIEROS, INFORME N° 9",Cochabamba,12/03/2025,14/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1613_2025.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_745,1614,PATRIMONIO CULTURAL AL MUSEO CASA MARTIN CÁRDENAS HERMOSA,Cochabamba,12/03/2025,18/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1614_2025.pdf,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
cb_746,1615,"DELIMITACIÓN DEL ÁREA URBANA DEL CENTRO POBLADO DE COCHABAMBA, POLÍGONO “E”",Cochabamba,14/03/2025,14/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1615_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",,
cb_747,1616,"DECLARATORIA EMERGENCIA MUNICIPAL OTB NUEVO AMANECER, SERRANÍA TICTI, DISTRITO N° 8",Cochabamba,18/03/2025,19/03/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1616_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_748,1617,DECLARATORIA DE DERECHO PROPIETARIO DE LA OTB CENTRAL ITOCTA D-14,Cochabamba,25/03/2025,02/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1617_2025.pdf ,administracion publica,inversión pública,,
cb_749,1618,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL SANTA ROSA DE LIMA CENTRAL NORTE D-15,Cochabamba,25/03/2025,02/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1618_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.492242,-66.10729
cb_750,1619,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL LOS PINOS D-9,Cochabamba,25/03/2025,02/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1619_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.461468,-66.157932
cb_751,1620,DECLARATORIA DE DERECHO PROPIETARIO JUNTA VECINAL VENTILLA D-9,Cochabamba,25/03/2025,02/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1620_2025.pdf ,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.473855,-66.159057
scz_448,Ley Autonómica Municipal Nº 1392,Ley Autonómica Municipal de reducción de tarifa de los servicios básicos.,Santa Cruz,12/02/2021,12/02/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001392&pagina=45#abrir-la-ley,impuestos,Incentivos tributarios,,
cb_753,1622,MODIFICACIÓN A LA LEY MUNICIPAL N° 1131/2022 DE 12 DE ABRIL DE 2022,Cochabamba,25/03/2025,02/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1622_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_754,1623,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME TÉCNICO CONSOLIDADO N° 9",Cochabamba,03/04/2025,07/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1623_2025.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_755,1624,"MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL, INFORME CONSOLIDADO N° 12",Cochabamba,03/04/2025,07/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1624_2025.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_756,1625,LEY MUNICIPAL DE POSTERGACIÓN DEL DIA DEL PEATÓN,Cochabamba,04/04/2025,04/04/2025,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1625_2025.pdf,administracion publica,Modificaciones a marco regulatorio,,
scz_449,Ley Autonómica Municipal Nº 1391,Ley Municipal de Medidas Económicas de protección y apoyo al vecino en el pago de impuestos,Santa Cruz,12/02/2021,12/02/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001391&pagina=45#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_450,Ley Autonómica Municipal Nº 1390,Ley excepcional para la donación voluntaria altruista y no remunerada de plasma sanguíneo hiperinmune en pacientes COVID-19,Santa Cruz,10/02/2021,10/02/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001390&pagina=45#abrir-la-ley,salud,COVID-19,,
